SK_ID_CURR,Type de prêt,Montant du crédit ($),Annuités ($),Montant du bien ($),Type de logement
103240,Cash loans,781920.0,40054.5,675000.0,House / apartment
103243,Cash loans,360000.0,40846.5,360000.0,House / apartment
103252,Cash loans,622413.0,33894.0,495000.0,With parents
103258,Cash loans,167076.0,12010.5,135000.0,House / apartment
103259,Cash loans,746280.0,54306.0,675000.0,House / apartment
103279,Cash loans,539100.0,27652.5,450000.0,House / apartment
103280,Cash loans,502497.0,28188.0,454500.0,House / apartment
103286,Cash loans,135000.0,10575.0,135000.0,House / apartment
103287,Cash loans,450000.0,23107.5,450000.0,House / apartment
103290,Cash loans,543037.5,33349.5,463500.0,House / apartment
103298,Cash loans,360000.0,15264.0,360000.0,House / apartment
103315,Cash loans,547344.0,24237.0,472500.0,House / apartment
103319,Cash loans,550980.0,35343.0,450000.0,Municipal apartment
103334,Cash loans,454500.0,36040.5,454500.0,House / apartment
103336,Cash loans,67500.0,5220.0,67500.0,House / apartment
103345,Cash loans,690313.5,35374.5,549000.0,House / apartment
103368,Cash loans,450000.0,21649.5,450000.0,House / apartment
103371,Cash loans,450000.0,35685.0,450000.0,House / apartment
103377,Cash loans,543037.5,31302.0,463500.0,House / apartment
103398,Cash loans,454500.0,23337.0,454500.0,House / apartment
103404,Cash loans,479799.0,24628.5,400500.0,House / apartment
103408,Cash loans,331920.0,17077.5,225000.0,With parents
103410,Cash loans,296280.0,19930.5,225000.0,House / apartment
103418,Cash loans,568800.0,20560.5,450000.0,House / apartment
103420,Cash loans,431280.0,22149.0,360000.0,House / apartment
103432,Cash loans,1066320.0,38430.0,900000.0,House / apartment
103433,Cash loans,225000.0,11619.0,225000.0,House / apartment
103436,Cash loans,1125000.0,47794.5,1125000.0,House / apartment
103440,Cash loans,885046.5,33493.5,747000.0,House / apartment
103453,Cash loans,360000.0,18378.0,360000.0,House / apartment
103459,Cash loans,1800000.0,56002.5,1800000.0,House / apartment
103460,Cash loans,295776.0,18225.0,234000.0,House / apartment
103461,Cash loans,203301.0,21892.5,175500.0,House / apartment
103462,Cash loans,450000.0,19066.5,450000.0,House / apartment
103473,Cash loans,66829.5,6259.5,54000.0,With parents
103474,Cash loans,1107900.0,35739.0,900000.0,House / apartment
103475,Cash loans,272520.0,18342.0,225000.0,House / apartment
103478,Cash loans,296280.0,14382.0,225000.0,House / apartment
103480,Cash loans,997110.0,32166.0,810000.0,House / apartment
103484,Cash loans,1350000.0,42034.5,1350000.0,House / apartment
103494,Cash loans,450000.0,32877.0,450000.0,With parents
103513,Cash loans,503266.5,57046.5,463500.0,House / apartment
103515,Cash loans,539100.0,27652.5,450000.0,House / apartment
103516,Cash loans,55692.0,4594.5,45000.0,House / apartment
103525,Cash loans,450000.0,32877.0,450000.0,House / apartment
103541,Cash loans,790830.0,62613.0,675000.0,House / apartment
103544,Cash loans,500211.0,35703.0,463500.0,House / apartment
103562,Cash loans,729792.0,37390.5,630000.0,House / apartment
103570,Cash loans,135000.0,14539.5,135000.0,House / apartment
103572,Cash loans,360000.0,23134.5,360000.0,House / apartment
103574,Cash loans,270000.0,15498.0,270000.0,House / apartment
103575,Cash loans,573408.0,29407.5,495000.0,House / apartment
103591,Cash loans,266652.0,17172.0,202500.0,House / apartment
103594,Cash loans,260640.0,18270.0,225000.0,House / apartment
103609,Cash loans,1107900.0,35739.0,900000.0,House / apartment
103613,Cash loans,535306.5,29038.5,400500.0,House / apartment
103614,Cash loans,100737.0,6291.0,76500.0,Municipal apartment
103615,Cash loans,291915.0,18783.0,252000.0,Municipal apartment
103624,Cash loans,742500.0,26797.5,742500.0,With parents
103625,Cash loans,526500.0,27013.5,526500.0,House / apartment
103628,Cash loans,601470.0,30708.0,450000.0,Rented apartment
103629,Cash loans,166810.5,17514.0,144000.0,House / apartment
103647,Cash loans,272520.0,16672.5,225000.0,House / apartment
103648,Cash loans,1779030.0,55350.0,1485000.0,House / apartment
103651,Cash loans,332946.0,16146.0,238500.0,House / apartment
103658,Cash loans,247500.0,17599.5,247500.0,House / apartment
103668,Cash loans,450000.0,32877.0,450000.0,House / apartment
103669,Cash loans,499500.0,36346.5,499500.0,Municipal apartment
103676,Cash loans,112500.0,6412.5,112500.0,House / apartment
103682,Cash loans,439740.0,22581.0,315000.0,House / apartment
103683,Cash loans,49752.0,5224.5,45000.0,House / apartment
103689,Cash loans,157500.0,16537.5,157500.0,House / apartment
103725,Cash loans,746280.0,54436.5,675000.0,House / apartment
103733,Cash loans,1639057.5,67639.5,1530000.0,With parents
103744,Cash loans,1993702.5,62014.5,1782000.0,House / apartment
103762,Cash loans,360000.0,26194.5,360000.0,With parents
103771,Cash loans,266652.0,21195.0,202500.0,House / apartment
103773,Cash loans,315000.0,31153.5,315000.0,House / apartment
103783,Cash loans,332946.0,17127.0,238500.0,With parents
103784,Cash loans,179865.0,11133.0,148500.0,House / apartment
103808,Cash loans,182448.0,18823.5,157500.0,House / apartment
103812,Cash loans,296280.0,18256.5,225000.0,House / apartment
103813,Cash loans,550980.0,30897.0,450000.0,House / apartment
103814,Cash loans,1022022.0,43429.5,913500.0,House / apartment
103818,Cash loans,208512.0,21892.5,180000.0,House / apartment
103824,Cash loans,427500.0,27450.0,427500.0,With parents
103828,Cash loans,260640.0,26838.0,225000.0,House / apartment
103830,Cash loans,187659.0,17338.5,162000.0,House / apartment
103840,Cash loans,799299.0,33993.0,702000.0,House / apartment
103842,Cash loans,450000.0,35554.5,450000.0,House / apartment
103847,Cash loans,792162.0,40576.5,630000.0,House / apartment
103848,Cash loans,876078.0,53725.5,765000.0,House / apartment
103851,Cash loans,1800000.0,55872.0,1800000.0,House / apartment
103854,Cash loans,218016.0,14062.5,180000.0,House / apartment
103857,Cash loans,420588.0,38704.5,360000.0,Municipal apartment
103861,Cash loans,450000.0,25128.0,450000.0,House / apartment
103862,Cash loans,62554.5,6867.0,54000.0,House / apartment
103865,Cash loans,248760.0,25618.5,225000.0,House / apartment
103870,Cash loans,547344.0,23319.0,472500.0,House / apartment
103876,Cash loans,495000.0,31635.0,495000.0,House / apartment
103891,Cash loans,537322.5,42583.5,486000.0,House / apartment
103908,Cash loans,312840.0,24714.0,247500.0,House / apartment
103914,Cash loans,746703.0,28278.0,616500.0,House / apartment
103918,Cash loans,677664.0,34731.0,585000.0,House / apartment
103940,Revolving loans,135000.0,6750.0,135000.0,House / apartment
103963,Cash loans,781920.0,42417.0,675000.0,With parents
103966,Cash loans,234000.0,9967.5,234000.0,House / apartment
103971,Cash loans,450000.0,32746.5,450000.0,House / apartment
103980,Cash loans,450000.0,23107.5,450000.0,With parents
103984,Cash loans,312840.0,18090.0,247500.0,House / apartment
103985,Cash loans,238500.0,13819.5,238500.0,House / apartment
103998,Cash loans,450000.0,19048.5,450000.0,House / apartment
104019,Cash loans,360000.0,36886.5,360000.0,House / apartment
104026,Cash loans,675000.0,25447.5,675000.0,House / apartment
104035,Cash loans,594121.5,30465.0,472500.0,Rented apartment
104044,Cash loans,675000.0,21775.5,675000.0,House / apartment
104045,Cash loans,266652.0,19534.5,202500.0,House / apartment
104047,Cash loans,450000.0,14517.0,450000.0,House / apartment
104051,Cash loans,450000.0,28890.0,450000.0,House / apartment
104058,Cash loans,521568.0,22054.5,360000.0,House / apartment
104063,Cash loans,1024740.0,52452.0,900000.0,House / apartment
104066,Cash loans,781920.0,42547.5,675000.0,House / apartment
104087,Cash loans,1272456.0,53910.0,1080000.0,House / apartment
104089,Cash loans,338832.0,26901.0,292500.0,House / apartment
104095,Cash loans,817560.0,30951.0,675000.0,House / apartment
104098,Cash loans,387144.0,30717.0,342000.0,House / apartment
104104,Cash loans,526837.5,18121.5,337500.0,House / apartment
104110,Cash loans,495000.0,25272.0,495000.0,House / apartment
104120,Cash loans,182448.0,18823.5,157500.0,House / apartment
104122,Cash loans,601029.0,47614.5,513000.0,House / apartment
104131,Cash loans,595386.0,25222.5,513972.0,House / apartment
104132,Cash loans,237024.0,11403.0,180000.0,House / apartment
104135,Cash loans,296280.0,18256.5,225000.0,House / apartment
104136,Cash loans,1457734.5,81526.5,1318500.0,House / apartment
104149,Cash loans,420588.0,32679.0,360000.0,House / apartment
104150,Cash loans,573408.0,29277.0,495000.0,House / apartment
104156,Cash loans,550980.0,43659.0,450000.0,House / apartment
104165,Cash loans,1024740.0,52452.0,900000.0,House / apartment
104175,Cash loans,119893.5,14355.0,103500.0,House / apartment
104179,Cash loans,945000.0,54882.0,945000.0,House / apartment
104184,Cash loans,478800.0,16479.0,360000.0,House / apartment
104206,Cash loans,500490.0,48888.0,450000.0,House / apartment
104216,Cash loans,296280.0,15255.0,225000.0,House / apartment
104230,Cash loans,440784.0,28300.5,360000.0,With parents
104257,Cash loans,1885536.0,103455.0,1800000.0,With parents
104272,Cash loans,479700.0,50503.5,450000.0,Municipal apartment
104273,Cash loans,728460.0,62523.0,675000.0,House / apartment
104278,Cash loans,192024.0,8068.5,135000.0,House / apartment
104294,Cash loans,225000.0,17905.5,225000.0,House / apartment
104295,Cash loans,156384.0,16551.0,135000.0,House / apartment
104297,Cash loans,675000.0,28728.0,675000.0,House / apartment
104298,Cash loans,307152.0,18918.0,243000.0,House / apartment
104308,Cash loans,225000.0,17775.0,225000.0,House / apartment
104318,Cash loans,360000.0,18508.5,360000.0,House / apartment
104319,Cash loans,900000.0,36135.0,900000.0,House / apartment
104320,Cash loans,711454.5,56340.0,643500.0,House / apartment
104327,Cash loans,319500.0,16335.0,319500.0,House / apartment
104334,Cash loans,118512.0,8622.0,90000.0,House / apartment
104344,Cash loans,573408.0,29407.5,495000.0,House / apartment
104350,Cash loans,296280.0,19062.0,225000.0,House / apartment
104351,Cash loans,225000.0,23755.5,225000.0,House / apartment
104354,Cash loans,149256.0,17712.0,135000.0,House / apartment
104369,Cash loans,74628.0,8568.0,67500.0,With parents
104376,Cash loans,1296000.0,53613.0,1296000.0,House / apartment
104381,Cash loans,1800000.0,55872.0,1800000.0,House / apartment
104384,Cash loans,601470.0,30838.5,450000.0,House / apartment
104391,Cash loans,252531.0,25105.5,234000.0,House / apartment
104394,Cash loans,817560.0,30951.0,675000.0,House / apartment
104398,Cash loans,338832.0,26901.0,292500.0,House / apartment
104402,Cash loans,481176.0,23278.5,360000.0,House / apartment
104408,Cash loans,126000.0,5427.0,126000.0,House / apartment
104409,Cash loans,646749.0,24511.5,481500.0,House / apartment
104410,Cash loans,435276.0,34519.5,355500.0,House / apartment
104412,Cash loans,568800.0,20560.5,450000.0,Municipal apartment
104417,Cash loans,156384.0,18688.5,135000.0,Office apartment
104424,Cash loans,224149.5,23665.5,193500.0,House / apartment
104426,Cash loans,156384.0,16155.0,135000.0,House / apartment
104435,Cash loans,526491.0,23319.0,454500.0,Municipal apartment
104445,Cash loans,202500.0,10467.0,202500.0,House / apartment
104458,Cash loans,810000.0,35680.5,810000.0,House / apartment
104460,Cash loans,761872.5,53154.0,675000.0,House / apartment
104466,Cash loans,415408.5,41215.5,373500.0,House / apartment
104472,Cash loans,454500.0,45081.0,454500.0,House / apartment
104473,Cash loans,225000.0,25447.5,225000.0,With parents
104479,Cash loans,337500.0,25362.0,337500.0,House / apartment
104480,Cash loans,758214.0,38844.0,603000.0,House / apartment
104482,Cash loans,52128.0,5602.5,45000.0,House / apartment
104499,Cash loans,450000.0,25258.5,450000.0,House / apartment
104501,Cash loans,260640.0,26838.0,225000.0,House / apartment
104502,Cash loans,454500.0,20020.5,454500.0,House / apartment
104506,Cash loans,450000.0,35554.5,450000.0,House / apartment
104510,Cash loans,600988.5,58675.5,553500.0,House / apartment
104512,Cash loans,480469.5,46935.0,432000.0,House / apartment
104520,Cash loans,550980.0,43659.0,450000.0,House / apartment
104528,Cash loans,479700.0,57060.0,450000.0,House / apartment
104529,Cash loans,504000.0,16258.5,504000.0,House / apartment
104541,Cash loans,451102.5,23161.5,337500.0,Municipal apartment
104578,Cash loans,781920.0,33259.5,675000.0,House / apartment
104584,Cash loans,260640.0,31059.0,225000.0,House / apartment
104588,Cash loans,144000.0,7362.0,144000.0,House / apartment
104602,Cash loans,285723.0,26334.0,238500.0,House / apartment
104610,Cash loans,225000.0,26833.5,225000.0,House / apartment
104611,Cash loans,601470.0,32760.0,450000.0,House / apartment
104618,Cash loans,522396.0,38142.0,472500.0,House / apartment
104620,Cash loans,432000.0,22185.0,432000.0,House / apartment
104622,Cash loans,220536.0,9400.5,135000.0,House / apartment
104624,Cash loans,686749.5,26019.0,567000.0,House / apartment
104625,Cash loans,296280.0,23409.0,225000.0,House / apartment
104634,Cash loans,278460.0,21676.5,225000.0,House / apartment
104639,Cash loans,550980.0,43659.0,450000.0,House / apartment
104646,Cash loans,761872.5,59089.5,675000.0,House / apartment
104647,Cash loans,523152.0,42075.0,463500.0,House / apartment
104652,Cash loans,1723500.0,53626.5,1723500.0,House / apartment
104670,Cash loans,320382.0,15543.0,229500.0,House / apartment
104677,Cash loans,135000.0,13351.5,135000.0,House / apartment
104685,Cash loans,1091677.5,39343.5,846000.0,House / apartment
104691,Cash loans,250614.0,18868.5,202500.0,House / apartment
104696,Cash loans,599778.0,30753.0,477000.0,House / apartment
104699,Cash loans,260640.0,26838.0,225000.0,House / apartment
104712,Cash loans,126000.0,13230.0,126000.0,With parents
104714,Cash loans,104256.0,10813.5,90000.0,House / apartment
104717,Cash loans,360000.0,18508.5,360000.0,House / apartment
104718,Cash loans,810000.0,41355.0,810000.0,House / apartment
104740,Cash loans,450000.0,23107.5,450000.0,House / apartment
104741,Cash loans,450000.0,47385.0,450000.0,With parents
104743,Cash loans,78192.0,8140.5,67500.0,House / apartment
104744,Cash loans,225000.0,23053.5,225000.0,House / apartment
104747,Cash loans,157500.0,9634.5,157500.0,House / apartment
104767,Cash loans,799299.0,35338.5,702000.0,House / apartment
104772,Cash loans,315000.0,13239.0,315000.0,With parents
104776,Cash loans,319041.0,23215.5,270000.0,House / apartment
104779,Cash loans,555939.0,21087.0,459000.0,House / apartment
104814,Cash loans,431280.0,20745.0,360000.0,House / apartment
104815,Cash loans,156384.0,16551.0,135000.0,House / apartment
104830,Cash loans,495000.0,25402.5,495000.0,House / apartment
104831,Cash loans,339633.0,31279.5,283500.0,House / apartment
104833,Cash loans,345384.0,36396.0,324000.0,House / apartment
104839,Cash loans,526837.5,18121.5,337500.0,House / apartment
104840,Cash loans,174132.0,18283.5,157500.0,House / apartment
104860,Cash loans,550980.0,43659.0,450000.0,House / apartment
104861,Cash loans,512446.5,28741.5,463500.0,House / apartment
104866,Cash loans,1037128.5,44073.0,927000.0,House / apartment
104870,Cash loans,260640.0,19615.5,225000.0,House / apartment
104877,Cash loans,568800.0,20430.0,450000.0,Municipal apartment
104878,Cash loans,223884.0,22270.5,202500.0,House / apartment
104879,Cash loans,336204.0,35433.0,297000.0,House / apartment
104880,Cash loans,900000.0,48955.5,900000.0,House / apartment
104899,Cash loans,208512.0,20443.5,180000.0,House / apartment
104906,Cash loans,272520.0,16803.0,225000.0,House / apartment
104907,Cash loans,474408.0,24349.5,396000.0,House / apartment
104913,Cash loans,296280.0,23409.0,225000.0,House / apartment
104916,Cash loans,135000.0,11542.5,135000.0,With parents
104921,Cash loans,539100.0,27652.5,450000.0,House / apartment
104930,Cash loans,739440.0,23980.5,585000.0,House / apartment
